Id,Product_id,Link,Description,Result Date
630. Production of selected butter products,Table: 32-10-0111-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3210011101,"Description: Production of selected butter products, Canada and provinces (in tonnes). Data are available on a monthly basis.",2019-05-27
631. Production of selected dairy products,Table: 32-10-0112-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3210011201,"Description: Production of selected products, by dairy manufacturers, Canada and provinces (tonnes unless otherwise noted). Data are available on a monthly basis.",2019-05-27
"632. Production, bottling or stocks of beverages Archived",Table: 16-10-0091-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1610009101,"Description: This table contains 4 series, with data for years 1946 - 2007 (not all combinations necessarily have data for all years), and is no longer being released. This table contains data...Description: This table contains 4 series, with data for years 1946 - 2007 (not all combinations necessarily have data for all years), and is no longer being released. This table contains data described by the following dimensions (Not all combinations are available): Geography (1 item: Canada); Type of beverage (4 items: Beer production; Production of distilleries alcohol (ethyl);Bottled spirits; Stocks of liquor in distilleries and bond warehouse).More",2008-12-01
"633. Provincial allocation of corporate taxable income, by industry Archived",Table: 33-10-0049-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3310004901,"Description: This table contains 1218 series, with data for years 1944 - 1987 (not all combinations necessarily have data for all years), and is no longer being released. This table contains data...Description: This table contains 1218 series, with data for years 1944 - 1987 (not all combinations necessarily have data for all years), and is no longer being released. This table contains data described by the following dimensions (Not all combinations are available): Geography (14 items: Canada;Newfoundland and Labrador;Prince Edward Island;Nova Scotia; ...); Estimates (2 items: Dollars;Corporations); Industry (44 items: Total all industries;Total agriculture, forestry and fishing;Agriculture;Forestry; ...).More",2015-08-31
634. Provincial and territorial gross domestic product (GDP) and employment generated by tourism and related measures,Table: 24-10-0042-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2410004201,"Description: Gross domestic product (GDP), employment, labour compensation per job, GDP per job and tourism share of employment and GDP by tourism industry, by province and territory.",2018-10-10
635. Provincial and territorial tourism supply and expenditure,Table: 24-10-0004-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2410000401,"Description: Supply and domestic, interprovincial and international demand related to tourism by products, by province and territory.",2018-10-10
"636. Provincial gross domestic product (GDP) at basic prices in current dollars, System of National Accounts (SNA) benchmark values, by sector and North American Industry Classification System (NAICS) Archived",Table: 36-10-0408-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610040801,"Description: This table contains 6186 series, with data for years 1997 - 2008 (not all combinations necessarily have data for all years). This table contains data described by the following...Description: This table contains 6186 series, with data for years 1997 - 2008 (not all combinations necessarily have data for all years). This table contains data described by the following dimensions (Not all combinations are available): Geography (16 items: Canada; Nova Scotia; Prince Edward Island; Newfoundland and Labrador ...) North American Industry Classification System (NAICS) (481 items: Crop and animal production; Crop and animal production; Greenhouse; nursery and floriculture production; Crop and animal production ...).More",2017-04-18
"637. Provincial gross output at basic prices in current dollars, System of National Accounts (SNA) benchmark values, by sector and North American Industry Classification System (NAICS) Archived",Table: 36-10-0409-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610040901,"Description: This table contains 6221 series, with data for years 1997 - 2008 (not all combinations necessarily have data for all years). This table contains data described by the following...Description: This table contains 6221 series, with data for years 1997 - 2008 (not all combinations necessarily have data for all years). This table contains data described by the following dimensions (Not all combinations are available): Geography (16 items: Canada; Prince Edward Island; Nova Scotia; Newfoundland and Labrador ...) North American Industry Classification System (NAICS) (481 items: Crop and animal production; Crop and animal production; Greenhouse; nursery and floriculture production; Crop and animal production ...).More",2017-04-18
"638. Provincial input-output tables, final demand, summary level, basic prices Archived",Table: 36-10-0420-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610042001,"Description: This table contains 8262 series, with data for years 2007 - 2011 (not all combinations necessarily have data for all years), and was last released on 2015-11-10. This table contains...Description: This table contains 8262 series, with data for years 2007 - 2011 (not all combinations necessarily have data for all years), and was last released on 2015-11-10. This table contains data described by the following dimensions (Not all combinations are available): Geography (15 items: Canada; Newfoundland and Labrador; Prince Edward Island; Nova Scotia; ...) Final demand categories (26 items: Total, final demand: final expenditure on gross domestic product (GDP); Household consumption expenditure; Expenditure by Canadians abroad; Expenditure by Canadians in other provinces or territories; ...) Commodity (75 items: Total commodities; Grains and other crop products; Live animals; Other farm products; ...).More",2017-04-18
"639. Provincial input-output tables, inputs and outputs, summary level, basic prices Archived",Table: 36-10-0419-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610041901,"Description: This table contains 23037 series, with data for years 2007 - 2011 (not all combinations necessarily have data for all years), and was last released on 2015-11-10. This table contains...Description: This table contains 23037 series, with data for years 2007 - 2011 (not all combinations necessarily have data for all years), and was last released on 2015-11-10. This table contains data described by the following dimensions (Not all combinations are available): Geography (15 items: Canada; Newfoundland and Labrador; Prince Edward Island; Nova Scotia; ...) Inputs-outputs (2 items: Inputs; Outputs) Industry (36 items: Total industries; Crop and animal production; Forestry and logging; Fishing, hunting and trapping; ...) Commodity (75 items: Total commodities; Grains and other crop products; Live animals; Other farm products; ...).More",2017-04-18
"640. Public and private investment, summary by sector Archived",Table: 34-10-0041-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3410004101,"Description: Public and private investment, summary by sector, by type of expenditures and North American Industry Classification System (NAICS) for Canada, from 1991 to 2014.",2015-05-26
"641. Purchasing power parities (US dollar per Canadian dollar) by expenditure category, on a System of National Accounts Classification basis",Table: 36-10-0365-02,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610036502,"Description: Purchasing power parities (PPPs) estimates of the amount of United States currency required to buy the same quantity of a given commodity that one Canadian dollar purchases in Canada...Description: Purchasing power parities (PPPs) estimates of the amount of United States currency required to buy the same quantity of a given commodity that one Canadian dollar purchases in Canada, Canada=100, on a System of National Accounts Classification basis.  More",2019-04-26
"642. Purchasing power parities (US dollar per Canadian dollar) by expenditure category, on an International Comparison Program Classification basis",Table: 36-10-0367-02,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610036702,"Description: Purchasing power parities (PPPs) estimates of the amount of United States currency required to buy the same quantity of a given commodity that one Canadian dollar purchases in Canada...Description: Purchasing power parities (PPPs) estimates of the amount of United States currency required to buy the same quantity of a given commodity that one Canadian dollar purchases in Canada, Canada=100, on an International Comparison Project Classification (ICP) basis.  More",2019-04-26
"643. Purchasing power parities, International Comparison Project Classification (ICP), consumption-based, annual, 1991 - 1998 Archived",Table: 36-10-0275-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610027501,"Description: This table contains 85 series, with data for years 1981 - 1998 (not all combinations necessarily have data for all years), and was last released on 2009-01-21. This table contains data...Description: This table contains 85 series, with data for years 1981 - 1998 (not all combinations necessarily have data for all years), and was last released on 2009-01-21. This table contains data described by the following dimensions (Not all combinations are available): Geography (2 items: Canada; United States ...), Comparisons (5 items: Ratios of real consumption per person in the United States compared with Canada; Current expenditure; by category; Real expenditure; by category; Purchasing power parities ...), Expenditure categories (17 items: Gross domestic product (GDP); Food; beverages and tobacco; Clothing and footwear; Individual consumption by households ...).More",2009-01-21
"644. Purchasing power parities, System of National Accounts Classification (SNA), expenditure-based, annual, 1991 - 1998 Archived",Table: 36-10-0274-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610027401,"Description: This table contains 85 series, with data for years 1981 - 1998 (not all combinations necessarily have data for all years), and was last released on 2009-01-21. This table contains data...Description: This table contains 85 series, with data for years 1981 - 1998 (not all combinations necessarily have data for all years), and was last released on 2009-01-21. This table contains data described by the following dimensions (Not all combinations are available): Geography (2 items: Canada; United States ...), Comparisons (5 items: Ratios of real consumption per person in the United States compared with Canada; Purchasing power parities; Real expenditure; by category; Current expenditure; by category ...), Expenditure categories (17 items: Gross domestic product (GDP); Private final consumption expenditure; Food; beverages and tobacco; Clothing and footwear ...).More",2009-01-21
645. Quantity of meats available and output of meats and offal Archived,Table: 32-10-0297-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3210029701,"Description: This table contains 13 series, with data for years 1920 - 2006 (not all combinations necessarily have data for all years), and is no longer being released. This table contains data...Description: This table contains 13 series, with data for years 1920 - 2006 (not all combinations necessarily have data for all years), and is no longer being released. This table contains data described by the following dimensions (Not all combinations are available): Geography (1 item: Canada); Estimates (2 items: Food available per person, total;Total output); Commodity (7 items: Total meat and offal;Beef;Veal;Mutton and lamb; ...).More",2009-04-20
646. Quarterly estimates of business entry and exit,Table: 33-10-0165-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3310016501,"Description: This table contains 170 series, with data for years 2000 - 2017 (not all combinations necessarily have data for all years). This table contains data described by the following...Description: This table contains 170 series, with data for years 2000 - 2017 (not all combinations necessarily have data for all years). This table contains data described by the following dimensions (Not all combinations are available):  Geography (1 item: Canada)  Business dynamics measure (10 items: Number of active employer businesses in the private sector; Number of entrants; Number of exits; Entry rate; ...)  North American Industry Classification System (NAICS) (17 items: Private sector; Agriculture, forestry, fishing and hunting; Mining, quarrying, and oil and gas extraction; Utilities; ...).More",2019-04-03
"647. Railway carloadings statistics, by commodity Archived",Table: 23-10-0092-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2310009201,"Description: This table contains 26 series, with data for years 1970 - 1998 (not all combinations necessarily have data for all years), and was last released on 2000-10-20. This table contains data...Description: This table contains 26 series, with data for years 1970 - 1998 (not all combinations necessarily have data for all years), and was last released on 2000-10-20. This table contains data described by the following dimensions (Not all combinations are available): Geography (1 items Canada ), Commodity (26 items: Total revenue; cars loaded; Wheat; Other grain and grain products; Fresh fruits and vegetables; ...).More",2007-01-19
"648. Railway carloadings statistics, by commodity, by region, monthly",Table: 23-10-0216-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2310021601,"Description: Monthly railway industry carloading statistics for intermodal (containerized) and non-intermodal (bulk) traffic, total number of units, twenty feet equivalent units and metric tonnes...Description: Monthly railway industry carloading statistics for intermodal (containerized) and non-intermodal (bulk) traffic, total number of units, twenty feet equivalent units and metric tonnes, for the period from January to the most current month of the current year, Canada, Eastern Division and Western Division.More",2019-05-29
"649. Ratios of finished goods and total inventory owned to shipments, by Standard Industrial Classification, 1970 (SIC) Archived",Table: 16-10-0084-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1610008401,"Description: This table contains 40 series, with data for years 1970 - 1984 (not all combinations necessarily have data for all years), and is no longer being released. This table contains data...Description: This table contains 40 series, with data for years 1970 - 1984 (not all combinations necessarily have data for all years), and is no longer being released. This table contains data described by the following dimensions (Not all combinations are available): Geography (1 item: Canada); Principal statistics (2 items: Ratio of finished goods to shipments; Ratio of total inventory owned to shipments); Standard Industrial Classification, 1970 (SIC) (20 items: Food and beverage industries; Tobacco products industry; Rubber and plastics products industries; Leather industries; ...).More",2000-02-18
"650. Ratios of real consumption per capita in the United States compared with Canada, by expenditure category, on an International Comparison Program Classification basis",Table: 36-10-0367-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610036701,"Description: Indexes of real expenditure per capita in the United States relative to those in Canada for categories of gross domestic income (GDI), Canada=100, on an International Comparison...Description: Indexes of real expenditure per capita in the United States relative to those in Canada for categories of gross domestic income (GDI), Canada=100, on an International Comparison Project Classification (ICP) basis.  More",2019-04-26
"651. Ratios of real consumption per habitat in the United States compared with Canada, by expenditure category, on a System of National Accounts Classification basis",Table: 36-10-0365-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610036501,"Description: Indexes of real expenditure per capita in the United States relative to those in Canada for categories of gross domestic income (GDI), Canada=100, on a System of National Accounts...Description: Indexes of real expenditure per capita in the United States relative to those in Canada for categories of gross domestic income (GDI), Canada=100, on a System of National Accounts Classification basis.More",2019-04-26
"652. Real domestic product, by industry of origin, annual Archived",Table: 36-10-0384-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610038401,"Description: This table contains 159 series, with data for years 1946 - 1971 (not all combinations necessarily have data for all years). This table contains data described by the following...Description: This table contains 159 series, with data for years 1946 - 1971 (not all combinations necessarily have data for all years). This table contains data described by the following dimensions (Not all combinations are available): Geography (1 items: Canada ...) Industry (159 items: Real domestic product; Agriculture; Forestry; Real domestic product less agriculture ...).More",2000-02-18
"653. Real domestic product, by industry of origin, quarterly Archived",Table: 36-10-0383-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610038301,"Description: This table contains 152 series, with data for years 1946 - 1971 (not all combinations necessarily have data for all years). This table contains data described by the following...Description: This table contains 152 series, with data for years 1946 - 1971 (not all combinations necessarily have data for all years). This table contains data described by the following dimensions (Not all combinations are available): Geography (1 items: Canada ...) Seasonal adjustment (2 items: Unadjusted; Seasonal adjustment ...) Industry (76 items: Real domestic product; Agriculture ...).More",2000-02-18
"654. Real expenditure, by category (percentage of gross domestic income) by expenditure category, on a System of National Accounts Classification basis",Table: 36-10-0365-03,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610036503,"Description: Real expenditures by category of gross domestic income for the United States, converted annually with purchasing power parities (PPP), expressed in Canadian dollars and shown as a...Description: Real expenditures by category of gross domestic income for the United States, converted annually with purchasing power parities (PPP), expressed in Canadian dollars and shown as a percentage of gross domestic income, Canada=100, on a System of National Accounts Classification basis  More",2019-04-26
"655. Real expenditure, by category (percentage of gross domestic income) by expenditure category, on an International Comparison Program Classification basis",Table: 36-10-0367-03,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610036703,"Description: Real expenditures by category of gross domestic income for the United States, converted annually with purchasing power parities (PPP), expressed in Canadian dollars and shown as a...Description: Real expenditures by category of gross domestic income for the United States, converted annually with purchasing power parities (PPP), expressed in Canadian dollars and shown as a percentage of gross domestic income, Canada=100, on an International Comparison Project Classification (ICP) basis.  More",2019-04-26
"656. Real manufacturing sales, orders, inventory owned and inventory to sales ratio, 2007 dollars, seasonally adjusted, monthly (dollars unless otherwise noted) Archived",Table: 36-10-0476-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3610047601,"Description: This table contains 52 series, with data for years 2002 - 2017 (not all combinations necessarily have data for all years). This table contains data described by the following...Description: This table contains 52 series, with data for years 2002 - 2017 (not all combinations necessarily have data for all years). This table contains data described by the following dimensions (Not all combinations are available): Geography (1 item: Canada); Principal statistics (8 items: Sales of goods manufactured (shipments); New orders; Unfilled orders; Inventories; ...); North American Industry Classification System (NAICS) (31 items: Total, durable and non-durable goods; Non-durable goods; Food manufacturing; Beverage and tobacco product manufacturing; ...).More",2018-05-16
"657. Real manufacturing sales, orders, inventory owned and inventory to sales ratio, 2012 dollars, seasonally adjusted",Table: 16-10-0013-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1610001301,"Description: Canadian Sales of goods manufactured (shipments), new orders, unfilled orders, inventories, raw materials, goods or work in process, finished goods, and inventory to sales ratios for...Description: Canadian Sales of goods manufactured (shipments), new orders, unfilled orders, inventories, raw materials, goods or work in process, finished goods, and inventory to sales ratios for durable and non-durable goods by North American Industry Classification System (NAICS) for reference periods January 2002 to the current reference month. Not all combinations are available. Values are in constant dollars.More",2019-06-18
"658. Registered apprenticeship training, completions by major trade groups and sex Archived",Table: 37-10-0080-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3710008001,"Description: This table contains 288 series, with data for years 1991 - 2007 (not all combinations necessarily have data for all years).  This table contains data described by the following...Description: This table contains 288 series, with data for years 1991 - 2007 (not all combinations necessarily have data for all years).  This table contains data described by the following dimensions (Not all combinations are available): Geography (12 items: Canada; Prince Edward Island; Nova Scotia; Newfoundland and Labrador ...), Major trade groups (8 items: Total major trade groups; Electrical; electronics and related trades; Food and service trades; Building construction trades ...), Sex (3 items: Both sexes; Females; Males ...).More",2017-02-21
"659. Registered apprenticeship training, registrations by major trade groups and sex Archived",Table: 37-10-0079-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3710007901,"Description: This table contains 288 series, with data for years 1991 - 2007 (not all combinations necessarily have data for all years).  This table contains data described by the following...Description: This table contains 288 series, with data for years 1991 - 2007 (not all combinations necessarily have data for all years).  This table contains data described by the following dimensions (Not all combinations are available): Geography (12 items: Canada; Newfoundland and Labrador; Nova Scotia; Prince Edward Island ...), Major trade groups (8 items: Total major trade groups; Building construction trades; Electrical; electronics and related trades; Food and service trades ...), Sex (3 items: Both sexes; Males; Females ...).More",2017-02-21
660. Reported occasion of food consumption,Table: 13-10-0475-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1310047501,"Description: Number and percentage of persons based on reported occasions of food consumption, by age group and sex, for 2004 only.",2007-06-25
"661. Restaurant, Caterer and Tavern Statistics Archived",Table: 63-011-X,/n1/en/catalogue/63-011-X,"Description: This publication presents the monthly estimates of total receipts of restaurants, caterers and taverns both at the Canada and provincial levels. The estimates for restaurants are...Description: This publication presents the monthly estimates of total receipts of restaurants, caterers and taverns both at the Canada and provincial levels. The estimates for restaurants are broken down into five categories (full-service restaurants, limited-service restaurants, contract caterers, social and mobile caterers and taverns). Preliminary data along with revised data from the previous month and year-to-date estimates are accompanied by highlights or text.More",2004-06-18
"662. Restaurant, caterer and tavern statistics [January 1981 - December 1997], inactive Archived",Table: 21-10-0131-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2110013101,"Description: This table contains 78 series, with data for years 1981 - 1997 (not all combinations necessarily have data for all years). This table contains data described by the following dimensions...Description: This table contains 78 series, with data for years 1981 - 1997 (not all combinations necessarily have data for all years). This table contains data described by the following dimensions (Not all combinations are available): Unit of measure (1 items: Dollars ...), Geography (13 items: Canada; Prince Edward Island; Newfoundland and Labrador; Nova Scotia ...), Kind of business (6 items: Total receipts; Take-outs; Unlicensed restaurants; Licensed restaurants ...).More",2015-10-23
"663. Restaurant, caterer and tavern statistics [January 1990 - December 2007], inactive Archived",Table: 21-10-0105-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2110010501,"Description: This table contains 206 series, with data for years 1990 - 2007 (not all combinations necessarily have data for all years), and was last released on 2008-09-19. This table contains data...Description: This table contains 206 series, with data for years 1990 - 2007 (not all combinations necessarily have data for all years), and was last released on 2008-09-19. This table contains data described by the following dimensions (Not all combinations are available): Geography (15 items: Canada; Prince Edward Island; Nova Scotia; Newfoundland and Labrador ...), Service type (8 items: Total; Limited service restaurants; Food service contractors; Full service restaurants ...), Service detail (2 items: Receipts; Locations ...).More",2017-02-06
664. Results from the 2011 Functional Foods and Natural Health Products Survey Archived,Table: 18-001-X2013001,https://www150.statcan.gc.ca/n1/pub/18-001-x/18-001-x2013001-eng.htm,"Description: This working paper profiles Canadian establishments involved in the development and production of functional foods and/or natural health products (FFNHP). It provides data on the...Description: This working paper profiles Canadian establishments involved in the development and production of functional foods and/or natural health products (FFNHP). It provides data on the number and types of FFNHP establishments in 2011, covering FFNHP revenues, research and development, patents, products, business practices and the impact of government regulation on the sector.More",2013-09-05
"665. Retail commodity sales by industry, inactive Archived",Table: 20-10-0009-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2010000901,"Description: Retail commodity sales by industry, by North American Industry Classification System (NAICS), quarterly.",2017-02-28
"666. Retail commodity sales, by retail trade sector based on the North American Industry Classification System (NAICS), inactive Archived",Table: 20-10-0041-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2010004101,"Description: This table contains 99 series, with data for years 1998 - 2009 (not all combinations necessarily have data for all years), and was last released on 2010-07-16.  This table contains data...Description: This table contains 99 series, with data for years 1998 - 2009 (not all combinations necessarily have data for all years), and was last released on 2010-07-16.  This table contains data described by the following dimensions (Not all combinations are available): Geography (1 items: Canada ...), Retail commodity classification (11 items: Total commodities;Food and beverages;Health and personal care products;Clothing; footwear and accessories ...), Retail trade sector (9 items: Total retail trade; all stores;Building and outdoor home supplies stores;Automotive;Furniture; home furnishings and electronics stores ...).More",2017-02-27
"667. Retail commodity survey based on the North American Industry Classification System (NAICS), inactive Archived",Table: 20-10-0040-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2010004001,"Description: This table contains 148 series, with data for years 1998 - 2009 (not all combinations necessarily have data for all years), and was last released on 2010-07-16.  This table contains...Description: This table contains 148 series, with data for years 1998 - 2009 (not all combinations necessarily have data for all years), and was last released on 2010-07-16.  This table contains data described by the following dimensions (Not all combinations are available): Geography (1 items: Canada ...), Retail commodity classification (148 items: Total commodities;Food and beverages;Food (exclude pet food; meals and lunches);Fresh meat and poultry ...).More",2017-02-27
"668. Retail commodity survey, inactive Archived",Table: 20-10-0034-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2010003401,"Description: This table contains 149 series, with data for years 1998 - 2003 (not all combinations necessarily have data for all years), and was last released on 2007-01-22.  This table contains...Description: This table contains 149 series, with data for years 1998 - 2003 (not all combinations necessarily have data for all years), and was last released on 2007-01-22.  This table contains data described by the following dimensions (Not all combinations are available): Geography (1 items: Canada ...), Retail commodity classification (149 items: Total commodities;Food and beverages;Fresh meat and poultry (including cooked; cured and smoked meats);Food (excluding pet food and meals and lunches) ...).More",2007-01-22
"669. Retail commodity survey, retail sales",Table: 20-10-0016-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2010001601,"Description: Retail sales, by commodities classified under the North American Product Classification System (NAPCS) Canada 2017 and by North American Industry Classification System (NAICS) 2017...Description: Retail sales, by commodities classified under the North American Product Classification System (NAPCS) Canada 2017 and by North American Industry Classification System (NAICS) 2017, quarterly, Canada.More",2019-04-15
"670. Retail commodity survey, retail sales, inactive Archived",Table: 11-10-0236-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1110023601,"Description: This table contains 1979 series, with data for years 2012 - 2017 (not all combinations necessarily have data for all years). This table contains data described by the following...Description: This table contains 1979 series, with data for years 2012 - 2017 (not all combinations necessarily have data for all years). This table contains data described by the following dimensions (Not all combinations are available): Geography (1 item: Canada); North American Product Classification System (NAPCS) Canada 2012 Version 1.1 (200 items: Total commodities, retail trade commissions and miscellaneous services; Retail Services (except commissions); Food at retail; Fresh food at retail; ...); North American Industry Classification System (NAICS) (12 items: Retail trade; Motor vehicle and parts dealers; Furniture and home furnishings stores; Electronics and appliance stores; ...).More",2019-01-14
"671. Retail non-store commodity sales, inactive Archived",Table: 20-10-0007-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2010000701,"Description: Estimates of financial variables for non-store retailers, sales by commodities, annual.",2017-03-13
"672. Retail sales, price, and volume, seasonally adjusted",Table: 20-10-0078-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2010007801,"Description: Retail trade sales, price, and volume, for Canada, includes all members under North American Industry Classification System. Data is seasonally adjusted, available on a monthly basis...Description: Retail trade sales, price, and volume, for Canada, includes all members under North American Industry Classification System. Data is seasonally adjusted, available on a monthly basis in dollars x 1,000,000.More",2019-05-22
"673. Retail services price index, monthly",Table: 18-10-0251-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1810025101,Description: Retail services price index (RSPI) by North American Industry Classification System (NAICS). Monthly data are available from January 2008. The table presents data for the most recent...Description: Retail services price index (RSPI) by North American Industry Classification System (NAICS). Monthly data are available from January 2008. The table presents data for the most recent reference period and the last four periods. The base period for the index is (2013=100).More,2019-04-17
"674. Retail services price index, monthly, inactive Archived",Table: 18-10-0035-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1810003501,"Description: Retail trade by industry at the Canada level. The index is released on a monthly basis. (2008=100) The index includes data for the current period, as well as those for the last four...Description: Retail trade by industry at the Canada level. The index is released on a monthly basis. (2008=100) The index includes data for the current period, as well as those for the last four periods.More",2017-02-10
"675. Retail services price index, percentage change, monthly",Table: 18-10-0251-02,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1810025102,Description: Retail services price index (RSPI) by North American Industry Classification System (NAICS). Monthly data are available from February 2008. The table presents data for the most recent...Description: Retail services price index (RSPI) by North American Industry Classification System (NAICS). Monthly data are available from February 2008. The table presents data for the most recent reference period and the last four periods. The base period for the index is (2013=100).More,2019-04-17
"676. Retail services price index, percentage change, quarterly",Table: 18-10-0252-02,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1810025202,Description: Retail services price index (RSPI) by North American Industry Classification System (NAICS). Data are available from the second quarter 2009. The table presents quarter-over-quarter...Description: Retail services price index (RSPI) by North American Industry Classification System (NAICS). Data are available from the second quarter 2009. The table presents quarter-over-quarter and year-over-year percentage changes for various aggregation levels. The base period for the index is (2013=100).More,2019-04-17
"677. Retail services price index, quarterly",Table: 18-10-0252-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1810025201,Description: Retail services price index (RSPI) by North American Industry Classification System (NAICS). Quarterly Data are available from first quarter 2008. The table presents data for the most...Description: Retail services price index (RSPI) by North American Industry Classification System (NAICS). Quarterly Data are available from first quarter 2008. The table presents data for the most recent reference period and the last four periods. The base period for the index is (2013=100).More,2019-04-17
"678. Retail services price index, quarterly, inactive Archived",Table: 18-10-0038-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1810003801,"Description: Retail trade by industry at the Canada level. The index is released quarterly. (2008=100) The index includes data for the current period, as well as those for the last four periods.",2017-02-10
"679. Retail store financial estimates, inactive Archived",Table: 20-10-0010-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2010001001,"Description: Estimates of financial variables for store retailers, by type of store, based on the North American Industry Classification System (NAICS), annual.",2017-03-13
"680. Retail store, method of sale, inactive Archived",Table: 20-10-0012-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2010001201,"Description: Retail store sales by method and type of store based on the North American Industry Classification System (NAICS), annual.",2017-03-13
681. Retail Trade,Table: 63-005-X,/n1/en/catalogue/63-005-X,"Description: This publication presents retail sales estimates for all retail locations in Canada, by trade group and by province/territory. It includes data analysis, definitions, methodology, data...Description: This publication presents retail sales estimates for all retail locations in Canada, by trade group and by province/territory. It includes data analysis, definitions, methodology, data reliability and a bibliography.More",2016-02-22
"682. Retail trade sales and e-commerce sales, inactive Archived",Table: 20-10-0013-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2010001301,"Description: Retail trade, total sales and e-commerce  sales based on the North American Industry Classification System (NAICS), annual.",2017-03-13
683. Retail trade sales by industry,Table: 20-10-0008-02,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2010000802,"Description: Retail Trade, sales by industries based on North American Industry Classification System (NAICS), monthly.",2019-05-22
684. Retail trade sales by province and territory,Table: 20-10-0008-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2010000801,"Description: Retail trade, sales, Canada, provinces, territories and specific  Census Metropolitan Areas based on the North American Industry Classification System (NAICS), monthly.",2019-05-22
"685. Retail trade, by kind of business, Canada, provinces, territories and selected census metropolitan areas, inactive Archived",Table: 20-10-0031-01,https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=2010003101,"Description: This table contains 1451 series, with data for years 1971 - 1989 (not all combinations necessarily have data for all years), and was last released on 2010-04-29.  This table contains...Description: This table contains 1451 series, with data for years 1971 - 1989 (not all combinations necessarily have data for all years), and was last released on 2010-04-29.  This table contains data described by the following dimensions (Not all combinations are available): Geography (18 items: Canada;Newfoundland and Labrador;Prince Edward Island;Nova Scotia ...), Type of retail store (34 items: Total retail; all stores;Combination stores;Grocery confectionery and sundries stores;All other food stores ...), Retail trade components (3 items: Chain;Independent;All stores ...), Adjustments (4 items: Unadjusted;Direct seasonally adjusted;Indirect seasonally adjusted;Seasonally adjusted ...).More",2017-03-13
