Id,Product_id,Link,Description,Result Date
191. Results from the Functional Foods and Natural Health Products Survey - 2007 Archived,Articles and reports: 88F0006X2009001,https://www150.statcan.gc.ca/n1/pub/88f0006x/88f0006x2009001-eng.htm,"Description: This working paper profiles Canadian firms involved in the development, production and distribution of functional foods and/or natural health products (FFNHP). It provides data on the...Description: This working paper profiles Canadian firms involved in the development, production and distribution of functional foods and/or natural health products (FFNHP). It provides data on the number and types of FFNHP firms in 2007, covering FFNHP revenues, Research and Development, patents, products, business practices and the impact of government regulation on the sector.More",2009-07-27
192. Results from the Functional Foods and Nutraceuticals Survey - 2005 Archived,Articles and reports: 88F0006X2007003,https://www150.statcan.gc.ca/n1/pub/88f0006x/88f0006x2007003-eng.htm,"Description: This working paper profiles Canadian firms involved in the production and distribution of functional foods and/or nutraceuticals (FFN). It provides data on the number and types of FFN...Description: This working paper profiles Canadian firms involved in the production and distribution of functional foods and/or nutraceuticals (FFN). It provides data on the number and types of FFN firms in 2005, covering FFN revenues, Research and Development, patents, products, business practices and the impact of government regulation on the sector.More",2007-05-11
193. Retail and customer service in French Archived,Articles and reports: 11-008-X201000111074,https://www150.statcan.gc.ca/n1/pub/11-008-x/2010001/article/11074-eng.htm,"Description: This article looks at the prevalence of French-language knowledge among sales and service workers (salespersons, food servers, cashiers). Information is also provided regarding their...Description: This article looks at the prevalence of French-language knowledge among sales and service workers (salespersons, food servers, cashiers). Information is also provided regarding their use of French at work. There is a special focus on the metropolitan areas of Ottawa-Gatineau, Moncton, Sudbury and Montréal.More",2010-01-26
194. Retail: The Year 2013 in Review,Articles and reports: 11-621-M2014094,https://www150.statcan.gc.ca/n1/pub/11-621-m/11-621-m2014094-eng.htm,"Description: Using data from the Monthly Retail Trade and Quarterly Retail Commodity surveys, this study examines the sales for the year 2013. This annual review describes sales growth and trends...Description: Using data from the Monthly Retail Trade and Quarterly Retail Commodity surveys, this study examines the sales for the year 2013. This annual review describes sales growth and trends by subsectors such as motor vehicle and parts dealers, food and beverage stores and general merchandise stores. This study also discusses provincial retail sales.More",2014-12-17
195. Retail: The Year 2014 in Review,Articles and reports: 11-621-M2015096,https://www150.statcan.gc.ca/n1/pub/11-621-m/11-621-m2015096-eng.htm,"Description: Using data from the Monthly Retail Trade and Quarterly Retail Commodity surveys, this study examines the sales for the year 2014. This annual review describes sales growth and trends...Description: Using data from the Monthly Retail Trade and Quarterly Retail Commodity surveys, this study examines the sales for the year 2014. This annual review describes sales growth and trends by subsectors such as motor vehicle and parts dealers, food and beverage stores and general merchandise stores. This study also discusses provincial retail sales.More",2015-08-04
196. Retailers Competing for Market Share: 2008 Retail Sales Archived,Articles and reports: 11-621-M2009080,https://www150.statcan.gc.ca/n1/pub/11-621-m/11-621-m2009080-eng.htm,"Description: The study focuses on sales pattern for commodities sold by retailers in Canada. Canadians spent more of their retail dollar on frequently purchased goods such as food and beverages and...Description: The study focuses on sales pattern for commodities sold by retailers in Canada. Canadians spent more of their retail dollar on frequently purchased goods such as food and beverages and automotive fuels, oils and additives in 2008 and less on big ticket items such as new vehicles. The only commodity group to decline in 2008 was motor vehicles, parts and services which made up one-fifth of total spending. The market share analysis shows that general merchandisers sold more food and beverages, sporting and leisure goods and housewares as a share of their total sales.More",2009-07-31
197. Revenues and research and development in Canadian biotechnology firms Archived,Articles and reports: 88-003-X20010025752,https://www150.statcan.gc.ca/n1/pub/88-003-x/88-003-x2001002-eng.pdf,"Description: With revenues of almost $2 billion, what are the characteristics and activities of firms that use or develop biotechnology as an important part of their firm's activities? Human Health...Description: With revenues of almost $2 billion, what are the characteristics and activities of firms that use or develop biotechnology as an important part of their firm's activities? Human Health biotechnology dominates both the revenue and spending in the biotechnology sector. Read this enlightening article for further details including dicussion on the geographic location and size of Canadian biotechnology firms.More",2001-05-02
198. Room utilization in the traveller accommodation industrry Archived,Articles and reports: 63-016-X19980044487,https://www150.statcan.gc.ca/n1/pub/63-016-x/63-016-x1998004-eng.pdf,Description: This article examines data on the seasonal patterns of demand for accomodation supplied by Canada's hotel and motel establishments during the 1996 reference year.,1999-04-15
199. Rural and Urban Household Expenditure Patterns for 1996 Archived,Articles and reports: 21-006-X1998004,https://www150.statcan.gc.ca/n1/pub/21-006-x/21-006-x1998004-eng.pdf,"Description: A defining feature of rural populations is that they are distant from major metropolitan centres. Thus, households in rural areas have different needs than those in urban areas and...Description: A defining feature of rural populations is that they are distant from major metropolitan centres. Thus, households in rural areas have different needs than those in urban areas and, therefore, different spending patterns. In 1996, the total expenditure of an average Canadian household was $49,054. Rural households spent an average of $42,620 while urban households had an average spending of $50,283. This article gives an overview of the differences and similarities in the spending patterns of rural and urban households.More",1999-03-30
200. Seasonal Variation in Rural Employment Archived,Articles and reports: 21-006-X2001008,https://www150.statcan.gc.ca/n1/pub/21-006-x/21-006-x2001008-eng.pdf,"Description: This analysis bulletin, the twenty-fourth profiling trends in rural Canada, uses survey data to reveal the seasonal pattern of employment in rural Canada from 1996 to 2000. It is...Description: This analysis bulletin, the twenty-fourth profiling trends in rural Canada, uses survey data to reveal the seasonal pattern of employment in rural Canada from 1996 to 2000. It is published in collaboration with the Rural Secretariat of Agriculture and Agri-Food Canada. A higher seasonal variation in employment exists in rural areas compared with urban areas, and is spread throughout virtually all industrial sectors. The lower industrial productivity and reduced wages that likely result present a particular challenge for developing and revitalizing rural areas. This bulleting is useful for researchers and decision-makers who need information on employment seasonality in rural Canada to create appropriate economic strategies.More",2002-04-24
"201. Select health indicators of First Nations people living off reserve, Métis and Inuit Archived",Articles and reports: 82-624-X201300111763,https://www150.statcan.gc.ca/n1/pub/82-624-x/2013001/article/11763-eng.htm,"Description: This article highlights the health data of First Nations people living off reserve, Métis and Inuit from the Canadian Community Health Survey (CCHS). It presents 2007-2010 data by age...Description: This article highlights the health data of First Nations people living off reserve, Métis and Inuit from the Canadian Community Health Survey (CCHS). It presents 2007-2010 data by age and sex and focuses on chronic conditions, select behaviours (smoking, physical activity) and related factors (food insecurity).More",2013-01-29
202. Selected Results of the Biotechnology Use and Development Survey 2005 Archived,Articles and reports: 88F0006X2007006,https://www150.statcan.gc.ca/n1/pub/88f0006x/88f0006x2007006-eng.htm,"Description: This descriptive working paper provides highlights from the Biotechnology Use and Development Survey 2005. Data on innovative biotechnology firms are presented by region, sectors and...Description: This descriptive working paper provides highlights from the Biotechnology Use and Development Survey 2005. Data on innovative biotechnology firms are presented by region, sectors and firm size. The data include firm revenues, R&D activities, human resources, firm financing, age of firms, country of control and the proportion of publicly traded firms.More",2007-12-05
203. Service Industries Newsletter Archived,Journals and periodicals: 63-018-X,/n1/en/catalogue/63-018-X,"Description: This newsletter offers analytical articles, statistics and industry profiles to cover the following service industries: software developers, Internet service providers (ISPs), real...Description: This newsletter offers analytical articles, statistics and industry profiles to cover the following service industries: software developers, Internet service providers (ISPs), real estate, hotels, accountants, publishers, architects, travel, consulting, engineering, advertising, rental, leasing, personal, food, design, arts, computer, recreation and employment services. Information is periodically available for other service industries.More",2008-02-27
204. Service Inflation: Why Is It Higher? Archived,Articles and reports: 62F0014M1997005,https://www150.statcan.gc.ca/n1/pub/62f0014m/62f0014m1997005-eng.pdf,"Description: Since 1961, the service component of the Canadian Consumer Price Index (CPI) has generally shown a higher rate of increase than the goods component. Furthermore, when some of the more...Description: Since 1961, the service component of the Canadian Consumer Price Index (CPI) has generally shown a higher rate of increase than the goods component. Furthermore, when some of the more volatile components of the CPI are removed the spread widens. For instance, during the same period core goods inflation (excluding food and energy) increased at an annual rate of 4.3% compared to 6.1% per cent for services (excluding shelter). The literature on service sector inflation suggests five explanations for this phenomenon. Although all these sources of the inflation differential are interesting and important in their own right, this paper will examine two. Some believe that service inflation is a statistical artifact stemming from the inherent difficulties in measuring the output of services and hence their price changes. This issue will be examined first. Indeed the measurement problem appears more serious for services; however it cannot be held completely responsible for the inflationary gap. William Baumol (1967) originally suggested the other cause for higher service inflation whereby unbalanced sectorial growth would be the cause of the divergent inflation rates. This explanation will be the focus of the second part of the paper. In spite of the attractiveness of Baumol's model, empirical evidence rejects the hypothesis.More",1999-05-13
205. Services Indicators Archived,Journals and periodicals: 63-016-X,/n1/en/catalogue/63-016-X,"Description: Services indicators is a quarterly publication which profiles the services industries. Each edition carries two in-depth analytical feature articles. In addition, each issue contains...Description: Services indicators is a quarterly publication which profiles the services industries. Each edition carries two in-depth analytical feature articles. In addition, each issue contains 34 updated tables and nearly 100 charts based on various service industries' output, finances, employment and remuneration data over the most recent eight quarters. The following services industries are covered: communications; finance, insurance and real estate; business services; traveler accommodations and food services; and leisure and personal services.More",2004-01-22
206. Shifts in spending patterns of older Canadians Archived,Articles and reports: 75-001-X20051128982,https://www150.statcan.gc.ca/n1/pub/75-001-x/11205/8982-eng.htm,"Description: As households age and labour market attachment diminishes, income, savings and wealth generally become less. Households also become smaller as adult children leave or a spouse dies....Description: As households age and labour market attachment diminishes, income, savings and wealth generally become less. Households also become smaller as adult children leave or a spouse dies. And spending patterns change. Using 'similar' households, this study looks at changes in spending patterns for households headed by persons aged 55 or older in 1982 and 2003.More",2005-12-20
207. Slowdown and shock in selected service industries in 2001 Archived,Articles and reports: 63-016-X20020046519,https://www150.statcan.gc.ca/n1/pub/63-016-x/63-016-x2002004-eng.pdf,"Description: This article introduces the feature theme of Services Indicators (fourth quarter 2002). The impact of the 2001 economic slowdown and the terrorist attacks in the United States on the...Description: This article introduces the feature theme of Services Indicators (fourth quarter 2002). The impact of the 2001 economic slowdown and the terrorist attacks in the United States on the traveller accommodation, travel agents, and food service industries are examined. As well, the economic slowdown in the computer systems design and related services industry is also analysed.More",2003-05-27
"208. Social determinants of health for the off-reserve First Nations population, 15 years of age and older, 2012",Articles and reports: 89-653-X2016010,https://www150.statcan.gc.ca/n1/pub/89-653-x/89-653-x2016010-eng.htm,"Description: This article explores the relationship between various social determinants of health and selected health outcomes for First Nations people aged 15 and older living off-reserve....Description: This article explores the relationship between various social determinants of health and selected health outcomes for First Nations people aged 15 and older living off-reserve. Specifically, the following social determinants are explored: health behaviours (smoking, alcohol consumption, obesity), physical environments (housing, mobility, employment, education, income, food security), access to health resources, cultural continuity (participation in traditional activities, Aboriginal language, social support), and residential school attendance. An integrated life course and social determinants model of Aboriginal health framework is used to guide the analysis.More",2016-04-12
209. Sodium consumption at all ages Archived,Articles and reports: 82-003-X20060049608,https://www150.statcan.gc.ca/n1/pub/82-003-x/2006004/article/9608-eng.htm,"Description: This article examines the amount of sodium that Canadians consume by age and sex, and compare it to recommended levels of sodium intake. The main sources of sodium are considered....Description: This article examines the amount of sodium that Canadians consume by age and sex, and compare it to recommended levels of sodium intake. The main sources of sodium are considered. Comparisons are made with daily sodium intake in the United States. The data are from the 2004 Canadian Community Health Survey.More",2007-05-22
"210. Stocks of frozen eggs and poultry meats and edible dried egg products April 1, 2012 (preliminary data) Archived",Stats in brief: 11-001-X20121143646,https://www150.statcan.gc.ca/n1/daily-quotidien/120423/dq120423d-eng.htm,Description: Release published in The Daily – Statistics Canada’s official release bulletin,2012-04-23
211. Students in the labour market Archived,Articles and reports: 81-004-X20060019184,https://www150.statcan.gc.ca/n1/pub/81-004-x/2006001/9184-eng.htm,Description: This article uses data from the Labour Force Survey to examine trends in the labour market experiences of young men and women who are full-time students: younger students aged 15 to 17...Description: This article uses data from the Labour Force Survey to examine trends in the labour market experiences of young men and women who are full-time students: younger students aged 15 to 17 years (of normal high school age) and older students aged 18 to 24 years old (a typical age for attending postsecondary institutions). The analysis also distinguishes between employment during the school year (September to April) and employment during the summer months.More,2006-04-27
212. Study: Food insecurity among Inuit living in Inuit Nunangat 2012 Archived,Stats in brief: 11-001-X201703215981,https://www150.statcan.gc.ca/n1/daily-quotidien/170201/dq170201a-eng.htm,Description: Release published in The Daily – Statistics Canada’s official release bulletin,2017-02-01
213. Study: Food insecurity in Canada 2007 to 2012 Archived,Stats in brief: 11-001-X201508411702,https://www150.statcan.gc.ca/n1/daily-quotidien/150325/dq150325a-eng.htm,Description: Release published in The Daily – Statistics Canada’s official release bulletin,2015-03-25
214. Studying scenarios of nutrition intervention: the example of soft drinks Archived,Articles and reports: 11-522-X200600110396,https://www150.statcan.gc.ca/n1/pub/11-522-x/2006001/article/10396-eng.pdf,"Description: Using data from the Canadian Community Health Survey, it is possible to estimate the distributions of usual nutrient intake. It is more difficult to estimate the usual consumption of...Description: Using data from the Canadian Community Health Survey, it is possible to estimate the distributions of usual nutrient intake. It is more difficult to estimate the usual consumption of specific food items. Consumption has to be estimated by combining the food item's consumption frequency with the distribution of consumers' usual intake of the food item. It may be difficult to estimate that distribution for less common food items, and it is virtually impossible to obtain reliable estimates of the food item's consumption frequency with only two days of data per respondent. Using an outside source or a parametric assumption may help to overcome this problem. One solution is to use an indirect approach to estimate a food item's impact on the distribution of a nutrient's usual intake by eliminating that food item or partly or completely replacing it with another food item.More",2008-03-17
215. Summary of the Findings of the National Survey of Nonprofit and Voluntary Organizations Archived,Journals and periodicals: 61-533-S,/n1/en/catalogue/61-533-S,"Description: This booklet summarizes the key results of the first National Survey of Nonprofit and Voluntary Organizations. These organizations have a significant economic presence and serve as...Description: This booklet summarizes the key results of the first National Survey of Nonprofit and Voluntary Organizations. These organizations have a significant economic presence and serve as vehicles for citizen engagement. However, many report significant challenges to their capacity to fulfill their missions.More",2005-03-11
216. Technology Adoption: A Comparison Between Canada and the United States Archived,Articles and reports: 11F0019M1998119,https://www150.statcan.gc.ca/n1/pub/11f0019m/11f0019m1998119-eng.pdf,"Description: This study examines differences in technology use in Canada as opposed to the United States as well as reasons for these differences. It examines different aspects of technology...Description: This study examines differences in technology use in Canada as opposed to the United States as well as reasons for these differences. It examines different aspects of technology use-numbers of technologies used, types of technologies used, as well as regional, size and industry variations in their use. It then investigates differences in benefits that plant managers perceive stem from advanced technology use and differences in the factors that managers assess as impediments. While managers in both countries generally place quite similar emphases on items in the list of benefits received and problems that have impeded adoption, there are significant differences that arise because of the smaller size of the Canadian market.More",1999-04-07
217. Technology and performance in Canadian food processing Archived,Articles and reports: 88-003-X20030026560,https://www150.statcan.gc.ca/n1/pub/88-003-x/88-003-x2003002-eng.pdf,"Description: Food processing is one of Canada's largest manufacturing industries, consisting of more than 3,000 establishments. Employing close to 230,000 people in 1998, it boasted a gross...Description: Food processing is one of Canada's largest manufacturing industries, consisting of more than 3,000 establishments. Employing close to 230,000 people in 1998, it boasted a gross domestic product of $15 billion that same year. The relationship between the use of advanced manufacturing technology and firm performance during the 1990s, as measured by growth in labour productivity and growth in market share, is the subject of a recently released Statistics Canada study, which finds that a high-technology orientation is closely associated with success.More",2003-06-27
218. That beet is sweet! Archived,Articles and reports: 96-325-X200700010576,https://www150.statcan.gc.ca/n1/pub/96-325-x/2007000/article/10576-eng.htm,"Description: Sugar beets, significantly established in Canada in the first half of the 20th century, continue to sweeten things for farmers in Ontario and Alberta, according to Census of...Description: Sugar beets, significantly established in Canada in the first half of the 20th century, continue to sweeten things for farmers in Ontario and Alberta, according to Census of Agriculture data. Although Canada's sugar beet area in 2006, at 19,488 hectares, is only half the 1951 peak, the crop continues to thrive in Alberta, and has made a comeback in Ontario, a province where it had not been significant for decades.More",2008-05-23
219. The Canadian resort traveller: Trends and implications for the resort industry Archived,Articles and reports: 87-003-X20040036917,https://www150.statcan.gc.ca/n1/pub/87-003-x/87-003-x2004003-eng.pdf,Description: The purpose of this study is to address the question: What are the differences between Canada's domestic resort market and the non-resort market?,2004-05-31
220. The Canadian tourism satellite account: An analysis of results for 1988 and 1992 Archived,Articles and reports: 13-009-X20010025894,https://www150.statcan.gc.ca/n1/pub/13-009-x/13-009-x2001002-eng.pdf,"Description: In 1994, Statistics Canada published its first estimates of a Tourism Satellite Account (TSA) for the 1988 reference year. In all subsequent work, there has been an ongoing concern on...Description: In 1994, Statistics Canada published its first estimates of a Tourism Satellite Account (TSA) for the 1988 reference year. In all subsequent work, there has been an ongoing concern on the part of Canadian national accountants with respect to the need for regular updates to the TSA. This article marks the completion of the work involved in updating the TSA for the 1992 reference year and the revisions made to the 1988 year. An analysis of the results as well as a discussion of the structural changes between the two reference years is presented in this paper. In addition, the underlying reasons for the revisions to the previously published 1988 estimates are discussed. A section is also devoted to future developments currently under consideration in the Canadian context, in particular those relating to the development of provincial TSAs for the 1996 reference year.More",2001-10-04
221. The Canadian tourism satellite account: An analysis of results for 1988 and 1992 Archived,Articles and reports: 87-403-X20010015905,https://www150.statcan.gc.ca/n1/pub/87-403-x/87-403-x2001001-eng.pdf,Description: This article is above concerned with results. Concepts and methodologies employed are not discussed. The results of the Canadian TSA for 1992 are presented. The structural changes that...Description: This article is above concerned with results. Concepts and methodologies employed are not discussed. The results of the Canadian TSA for 1992 are presented. The structural changes that occurred between 1988 and 1992 are also discussed. Detailed results from 1988 and 1992 are reported in the appendices.More,2001-10-12
222. The changing face of the Canadian fruit and vegetable sector: 1941 to 2011 Archived,Articles and reports: 96-325-X201400111921,https://www150.statcan.gc.ca/n1/pub/96-325-x/2014001/article/11921-eng.htm,"Description: Horticulture is a type of agriculture that encompasses a wide range of crop production. Fruit, vegetable, ornamental and medicinal plant culture all fall under the umbrella of...Description: Horticulture is a type of agriculture that encompasses a wide range of crop production. Fruit, vegetable, ornamental and medicinal plant culture all fall under the umbrella of horticulture. There are two broad categories of crops within horticulture: edible and non-edible crops. Edible horticulture crops, such as fruits, vegetables and nuts, are products grown for human food that are either consumed fresh or processed into value-added products, such as frozen foods, preserves and wine. Although they are not biologically classified as plants, mushrooms are considered to be an edible product of horticulture. Medicinal plants which are grown for teas and supplements such as ginseng are also considered to be edible horticultural products.Non-edible horticulture crops are not used as food but are rather produced for other purposes. For instance, cut flowers, bedding plants, shrubs, trees, and perennials are grown as ornamental plants to enhance the appearance of homes, offices, gardens and public spaces. Sod farming is another type of non-edible horticulture which produces established turf for lawns, parks and sports fields.More",2014-04-22
223. The Competitiveness of Canada's Poultry Processing Industry Archived,Articles and reports: 21-601-M2005075,https://www150.statcan.gc.ca/n1/pub/21-601-m/21-601-m2005075-eng.pdf,"Description: This paper presents research carried out to determine the competitiveness of Canada's poultry processing industry and investigates the competitiveness of Canada's poultry processing...Description: This paper presents research carried out to determine the competitiveness of Canada's poultry processing industry and investigates the competitiveness of Canada's poultry processing industry from the perspective of output price, market structure, and productivity performance. The main objective of the research is to estimate the degree of competitiveness of Canada's poultry processing sector related to its U.S. counterpart during the ten-year period from 1991 to 2001.More",2005-10-17
224. The Dynamics of Income and Employment in Rural Canada Archived,Articles and reports: 21-601-M2001043,https://www150.statcan.gc.ca/n1/pub/21-601-m/21-601-m2001043-eng.pdf,"Description: This report provides a preliminary analysis of the effects of change on income and employment in rural areas of Canada, its influence on the risk of social exclusion and disadvantage...Description: This report provides a preliminary analysis of the effects of change on income and employment in rural areas of Canada, its influence on the risk of social exclusion and disadvantage (i.e., low income and low pay), and the differences that may arise in relation to non-rural areas.More",2001-02-09
225. The eating habits of Canadians Archived,Articles and reports: 61F0019X19990025575,https://www150.statcan.gc.ca/n1/pub/61f0019x/61f0019x1999002-eng.pdf,"Description: Over the past 25 years, the eating habits and lifestyles of Canadians have changed. They are including more fruit and vegetables, legumes, poultry, meat, grains, cereal products and...Description: Over the past 25 years, the eating habits and lifestyles of Canadians have changed. They are including more fruit and vegetables, legumes, poultry, meat, grains, cereal products and salad oils in their diets. At the same time, they are shifting away from meat, butter, and milk. Changes in consumer preferences, convenient pre-packaged products, growing ethnic diversity, price, health concerns, marketing and advertising are some of the factors influencing consumption patterns.More",1999-06-25
226. The Effect of FDI on Agriculture and Food Trade: An Empirical Analysis Archived,Articles and reports: 21-601-M2004068,https://www150.statcan.gc.ca/n1/pub/21-601-m/21-601-m2004068-eng.pdf,"Description: This paper uses foreign direct investment (FDI), the exchange rate and other economic variables to explain product trade between Canada and the United States (U.S.) in the agriculture...Description: This paper uses foreign direct investment (FDI), the exchange rate and other economic variables to explain product trade between Canada and the United States (U.S.) in the agriculture and food sector.More",2004-06-16
227. The Increase in Food Prices Between 2007 and 2012 Archived,Articles and reports: 11-626-X2013027,https://www150.statcan.gc.ca/n1/pub/11-626-x/11-626-x2013027-eng.htm,Description: This article in the Economic Insights series looks at the increase in food prices that has taken place worldwide since 2007. It answers the following questions: How have food prices...Description: This article in the Economic Insights series looks at the increase in food prices that has taken place worldwide since 2007. It answers the following questions: How have food prices evolved in Canada and in the rest of the world since 2007? How do the recent trends in Canada compare to previous episodes of rising food prices?More,2013-06-27
228. The rise of unionization among women Archived,Articles and reports: 75-001-X19980044043,http://www.statcan.gc.ca/studies-etudes/75-001/archive/e-pdf/4043-eng.pdf,"Description: This profile of unionized women covers demographic and labour characteristics, wages, benefits and work arrangements. Also included are selected union statistics for both men and...Description: This profile of unionized women covers demographic and labour characteristics, wages, benefits and work arrangements. Also included are selected union statistics for both men and women. (This is an updated version of an article released shortly before Labour Day, 1998).More",1998-12-09
"229. The soybean, agriculture's jack-of-all-trades, is gaining ground across Canada Archived",Articles and reports: 96-325-X200700010369,https://www150.statcan.gc.ca/n1/pub/96-325-x/2007000/article/10369-eng.htm,"Description: Until the mid-1970s, soybeans were restricted by climate primarily to southern Ontario. Intensive breeding programs have since opened up more widespread growing possibilities for this...Description: Until the mid-1970s, soybeans were restricted by climate primarily to southern Ontario. Intensive breeding programs have since opened up more widespread growing possibilities for this incredibly versatile crop in Canada: The 1.2 million hectares of soybeans reported on the Census of Agriculture in 2006 marked a near eightfold increase in area since 1976, the year the ground-breaking varieties that perform well in Canada's shorter growing season were introduced.More",2007-10-26
230. The structure of investment in Canada and its impact on capital accumulation Archived,Articles and reports: 15-204-X19990005496,https://www150.statcan.gc.ca/n1/pub/15-204-x/15-204-x1999000-eng.pdf,"Description: This chapter examines the effects of the long-run decline in Canada's savings rate on investment spending and, in turn, productivity.",2001-02-14
231. The urban-rural clash: Environmental management systems on Canadian farms Archived,Articles and reports: 21-004-X20050037842,https://www150.statcan.gc.ca/n1/pub/21-004-x/21-004-x2005003-eng.pdf,"Description: For the purposes of this study, eight environmental management systems (EMSs) were considered: whole farm environmental plan; manure management plan; fertilizer management plan;...Description: For the purposes of this study, eight environmental management systems (EMSs) were considered: whole farm environmental plan; manure management plan; fertilizer management plan; pesticide management plan; water management plan; wildlife conservation plan; grazing management plan, and nutrient management plan. The information on the use of farm environmental plans was obtained from the Farm Environmental Management Survey (FEMS) conducted in 2001 by Statistics Canada and sponsored in part by Agriculture and Agri-Food Canada.More",2005-05-25
232. The western Canadian drought of 2001 - how dry was it? Archived,Articles and reports: 21-004-X20021036174,https://www150.statcan.gc.ca/n1/pub/21-004-x/21-004-x2002103-eng.pdf,"Description: Crop production across western Canada was lower in 2001 as a result of drought conditions. The grains industry has been drawing comparisons with the 1988 season, the last year a...Description: Crop production across western Canada was lower in 2001 as a result of drought conditions. The grains industry has been drawing comparisons with the 1988 season, the last year a general drought reduced production. There are differences between the drought of 2001 and the drought of 1988. This article will examine some of these differences.More",2002-03-28
"233. The working age population, by degrees Archived",Articles and reports: 88-003-X20000025126,https://www150.statcan.gc.ca/n1/pub/88-003-x/88-003-x2000002-eng.pdf,"Description: To understand the relationship between S&T skills and the labour market Statistics Canada has produced a study that provides insight into where S&T skills are deployed. As a...Description: To understand the relationship between S&T skills and the labour market Statistics Canada has produced a study that provides insight into where S&T skills are deployed. As a group, the number of persons with S&T degrees, pegged at 5 million in 1996, has been growing five times faster than the number of non S&T degree holders. The highest concentrations of S&T graduates are in health (52.0% have S&T degrees), business services (38.1%), and construction (34.3%).More",2000-06-01
234. Time to eat,Stats in brief: 11-627-M2018003,https://www150.statcan.gc.ca/n1/pub/11-627-m/11-627-m2018003-eng.htm,"Description: This infographic presents results from the 2015 General social Survey on time use, specifically the activity of eating from a time use perspective. The data were collected in a 24 hour...Description: This infographic presents results from the 2015 General social Survey on time use, specifically the activity of eating from a time use perspective. The data were collected in a 24 hour diary from respondents 15 years or older. The diary covered the total activities of a day.More",2018-03-23
235. Tourism generating regions in Canada: factors associated with travel patterns and tourist behaviours Archived,Articles and reports: 87-403-X19970014750,https://www150.statcan.gc.ca/n1/pub/87-403-x/87-403-x1997001-eng.pdf,"Description: The purpose of this study was to describe tourism patterns in terms of the regions from which toursits orginate, and to identify those demographic and behavioural factors associated...Description: The purpose of this study was to describe tourism patterns in terms of the regions from which toursits orginate, and to identify those demographic and behavioural factors associated with the tourists generated by those regions.More",1999-11-24
236. Tourism in Canada and its various economic facets Archived,Articles and reports: 87-403-X19970014748,https://www150.statcan.gc.ca/n1/pub/87-403-x/87-403-x1997001-eng.pdf,"Description: Tourism affects a number of industries. Hotels, travel agencies, airlines and restaurants are to varying degrees affected by tourism. Thus, tourism is not just one industry, but an...Description: Tourism affects a number of industries. Hotels, travel agencies, airlines and restaurants are to varying degrees affected by tourism. Thus, tourism is not just one industry, but an amalgam of several, and the tourism phenomenon raises a number of questions because of its complexity, its various ramifications and its scope.More",1999-11-24
237. Tourism service industries Archived,Articles and reports: 87-403-X19970014747,https://www150.statcan.gc.ca/n1/pub/87-403-x/87-403-x1997001-eng.pdf,"Description: This chapter describes four specific industry sectors : accomodation services, restaurant services, travel agencies and tour operators, and Canadian tourist attractions.",1999-11-24
238. Tourism service industries Archived,Articles and reports: 87-403-X20010015903,https://www150.statcan.gc.ca/n1/pub/87-403-x/87-403-x2001001-eng.pdf,"Description: This chapter describes three specific industry sectors, all very important to tourism: traveller accomodation services, food services and drinking places, travel agencies and tour...Description: This chapter describes three specific industry sectors, all very important to tourism: traveller accomodation services, food services and drinking places, travel agencies and tour operators. These sectors generated just over half of the goods and services purchased by all visitors in Canada in 1999.More",2001-10-12
239. Travel by Canadians Archived,Articles and reports: 87-403-X19970014744,https://www150.statcan.gc.ca/n1/pub/87-403-x/87-403-x1997001-eng.pdf,"Description: Canada's economy was booming in 1997. The economy, as measured by the Gross Domestic Product (GDP), grew 3.8% in 1997, its best performance since 1994 and the second best this decade.",1999-11-24
"240. Travel price index, Third quarter 2001 Archived",Articles and reports: 87-003-X20020016075,https://www150.statcan.gc.ca/n1/pub/87-003-x/87-003-x2002001-eng.pdf,"Description: In the third quarter of 2001, consumers experienced an increase of 1.5 percent in the prices of goods and services included int he Travel Price Index basket. The only components to...Description: In the third quarter of 2001, consumers experienced an increase of 1.5 percent in the prices of goods and services included int he Travel Price Index basket. The only components to register index declines compared with the same quarter of last year were the operation of automotive vehicles, traveller accomodation and photographic equipment.More",2002-01-28
"241. Trends and correlates of frequency of fruit and vegetable consumption, 2007 to 2014",Articles and reports: 82-003-X201800154901,https://www150.statcan.gc.ca/n1/pub/82-003-x/2018001/article/54901-eng.htm,"Description: Based on annual data from the Canadian Community Health Survey, the analysis describes trends in the frequency of fruit and vegetable intake among Canadians aged 12 or older from 2007...Description: Based on annual data from the Canadian Community Health Survey, the analysis describes trends in the frequency of fruit and vegetable intake among Canadians aged 12 or older from 2007 to 2014. The contribution of 100% pure fruit juice to these trends is also explored.More",2018-01-17
242. Trends in Canadian Biotechnology Activity: 1997 to 2001 Archived,Articles and reports: 88F0006X2004017,https://www150.statcan.gc.ca/n1/pub/88f0006x/88f0006x2004017-eng.pdf,"Description: Using data from the 1997 Biotechnology Firm Survey and the 1999 and 2001 cycles of the Biotechnology Use and Development Survey, this article portrays the evolution of key indicators...Description: Using data from the 1997 Biotechnology Firm Survey and the 1999 and 2001 cycles of the Biotechnology Use and Development Survey, this article portrays the evolution of key indicators of Canadian biotechnology companies from 1997 to 2001.More",2004-10-22
